<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,10/12/18,11:55,114670.0,114670.0,114600.0,114610.0,199
SPFB.RTS-12.18,1,10/12/18,11:56,114600.0,114600.0,114520.0,114540.0,338
SPFB.RTS-12.18,1,10/12/18,11:57,114540.0,114580.0,114410.0,114440.0,1224
SPFB.RTS-12.18,1,10/12/18,11:58,114440.0,114600.0,114400.0,114540.0,1525
SPFB.RTS-12.18,1,10/12/18,11:59,114540.0,114550.0,114320.0,114350.0,1415
SPFB.RTS-12.18,1,10/12/18,12:00,114360.0,114380.0,114280.0,114300.0,1232
SPFB.RTS-12.18,1,10/12/18,12:01,114310.0,114450.0,114220.0,114440.0,2579
SPFB.RTS-12.18,1,10/12/18,12:02,114440.0,114480.0,114330.0,114330.0,955
SPFB.RTS-12.18,1,10/12/18,12:03,114330.0,114390.0,114320.0,114320.0,339
SPFB.RTS-12.18,1,10/12/18,12:04,114320.0,114390.0,114320.0,114370.0,476
SPFB.RTS-12.18,1,10/12/18,12:05,114360.0,114380.0,114260.0,114360.0,858
SPFB.RTS-12.18,1,10/12/18,12:06,114350.0,114350.0,114270.0,114280.0,455
SPFB.RTS-12.18,1,10/12/18,12:07,114290.0,114370.0,114270.0,114370.0,744
SPFB.RTS-12.18,1,10/12/18,12:08,114370.0,114380.0,114330.0,114350.0,203
SPFB.RTS-12.18,1,10/12/18,12:09,114340.0,114380.0,114320.0,114380.0,176
SPFB.RTS-12.18,1,10/12/18,12:10,114380.0,114410.0,114360.0,114370.0,256
SPFB.RTS-12.18,1,10/12/18,12:11,114370.0,114410.0,114290.0,114410.0,584
SPFB.RTS-12.18,1,10/12/18,12:12,114410.0,114480.0,114410.0,114470.0,776
SPFB.RTS-12.18,1,10/12/18,12:13,114470.0,114470.0,114420.0,114420.0,400
SPFB.RTS-12.18,1,10/12/18,12:14,114420.0,114430.0,114400.0,114420.0,237
SPFB.RTS-12.18,1,10/12/18,12:15,114430.0,114520.0,114430.0,114450.0,986
SPFB.RTS-12.18,1,10/12/18,12:16,114450.0,114490.0,114440.0,114450.0,227
SPFB.RTS-12.18,1,10/12/18,12:17,114460.0,114470.0,114430.0,114440.0,247
SPFB.RTS-12.18,1,10/12/18,12:18,114430.0,114510.0,114420.0,114510.0,336
SPFB.RTS-12.18,1,10/12/18,12:19,114510.0,114540.0,114480.0,114540.0,471
SPFB.RTS-12.18,1,10/12/18,12:20,114540.0,114560.0,114480.0,114550.0,780
SPFB.RTS-12.18,1,10/12/18,12:21,114550.0,114590.0,114540.0,114570.0,627
SPFB.RTS-12.18,1,10/12/18,12:22,114570.0,114580.0,114520.0,114520.0,266
SPFB.RTS-12.18,1,10/12/18,12:23,114520.0,114540.0,114500.0,114510.0,213
SPFB.RTS-12.18,1,10/12/18,12:24,114510.0,114530.0,114500.0,114510.0,138
SPFB.RTS-12.18,1,10/12/18,12:25,114520.0,114530.0,114500.0,114500.0,521
SPFB.RTS-12.18,1,10/12/18,12:26,114500.0,114510.0,114430.0,114440.0,732
SPFB.RTS-12.18,1,10/12/18,12:27,114430.0,114460.0,114380.0,114390.0,306
SPFB.RTS-12.18,1,10/12/18,12:28,114380.0,114420.0,114290.0,114350.0,861
SPFB.RTS-12.18,1,10/12/18,12:29,114330.0,114400.0,114310.0,114360.0,378
SPFB.RTS-12.18,1,10/12/18,12:30,114380.0,114390.0,114310.0,114340.0,239
SPFB.RTS-12.18,1,10/12/18,12:31,114350.0,114350.0,114220.0,114230.0,1187
SPFB.RTS-12.18,1,10/12/18,12:32,114230.0,114240.0,114170.0,114180.0,1036
SPFB.RTS-12.18,1,10/12/18,12:33,114180.0,114200.0,114090.0,114100.0,1772
SPFB.RTS-12.18,1,10/12/18,12:34,114110.0,114160.0,114100.0,114120.0,690
SPFB.RTS-12.18,1,10/12/18,12:35,114100.0,114130.0,114090.0,114120.0,543
SPFB.RTS-12.18,1,10/12/18,12:36,114110.0,114150.0,114100.0,114130.0,378
SPFB.RTS-12.18,1,10/12/18,12:37,114140.0,114150.0,114110.0,114130.0,563
SPFB.RTS-12.18,1,10/12/18,12:38,114130.0,114170.0,114130.0,114140.0,522
SPFB.RTS-12.18,1,10/12/18,12:39,114140.0,114190.0,114130.0,114180.0,821
SPFB.RTS-12.18,1,10/12/18,12:40,114180.0,114190.0,114150.0,114170.0,288
SPFB.RTS-12.18,1,10/12/18,12:41,114170.0,114190.0,114150.0,114190.0,407
SPFB.RTS-12.18,1,10/12/18,12:42,114180.0,114210.0,114150.0,114200.0,1238
SPFB.RTS-12.18,1,10/12/18,12:43,114190.0,114240.0,114170.0,114220.0,358
SPFB.RTS-12.18,1,10/12/18,12:44,114220.0,114240.0,114190.0,114230.0,814
SPFB.RTS-12.18,1,10/12/18,12:45,114240.0,114320.0,114240.0,114310.0,1633
SPFB.RTS-12.18,1,10/12/18,12:46,114300.0,114330.0,114260.0,114270.0,915
SPFB.RTS-12.18,1,10/12/18,12:47,114280.0,114310.0,114260.0,114290.0,342
SPFB.RTS-12.18,1,10/12/18,12:48,114280.0,114330.0,114270.0,114310.0,374
SPFB.RTS-12.18,1,10/12/18,12:49,114310.0,114340.0,114270.0,114280.0,759
SPFB.RTS-12.18,1,10/12/18,12:50,114280.0,114290.0,114230.0,114270.0,724
SPFB.RTS-12.18,1,10/12/18,12:51,114260.0,114260.0,114230.0,114250.0,287
SPFB.RTS-12.18,1,10/12/18,12:52,114260.0,114270.0,114180.0,114190.0,636
SPFB.RTS-12.18,1,10/12/18,12:53,114190.0,114200.0,114140.0,114140.0,450
SPFB.RTS-12.18,1,10/12/18,12:54,114140.0,114140.0,114030.0,114050.0,2434
SPFB.RTS-12.18,1,10/12/18,12:55,114040.0,114060.0,113880.0,113910.0,5677
SPFB.RTS-12.18,1,10/12/18,12:56,113910.0,114000.0,113890.0,113950.0,1513
SPFB.RTS-12.18,1,10/12/18,12:57,113940.0,114000.0,113940.0,113980.0,795
SPFB.RTS-12.18,1,10/12/18,12:58,113980.0,114000.0,113960.0,113970.0,443
SPFB.RTS-12.18,1,10/12/18,12:59,113970.0,113990.0,113930.0,113950.0,542
SPFB.RTS-12.18,1,10/12/18,13:00,113950.0,114000.0,113920.0,113930.0,622
SPFB.RTS-12.18,1,10/12/18,13:01,113940.0,113980.0,113870.0,113950.0,1063
SPFB.RTS-12.18,1,10/12/18,13:02,113950.0,113950.0,113910.0,113940.0,610
SPFB.RTS-12.18,1,10/12/18,13:03,113940.0,113950.0,113880.0,113920.0,481
SPFB.RTS-12.18,1,10/12/18,13:04,113920.0,113950.0,113910.0,113950.0,165
SPFB.RTS-12.18,1,10/12/18,13:05,113930.0,114000.0,113930.0,113990.0,621
SPFB.RTS-12.18,1,10/12/18,13:06,113980.0,114000.0,113910.0,113930.0,752
SPFB.RTS-12.18,1,10/12/18,13:07,113920.0,113930.0,113770.0,113910.0,2390
SPFB.RTS-12.18,1,10/12/18,13:08,113930.0,113950.0,113850.0,113880.0,424
SPFB.RTS-12.18,1,10/12/18,13:09,113880.0,113880.0,113800.0,113830.0,329
SPFB.RTS-12.18,1,10/12/18,13:10,113830.0,113840.0,113720.0,113800.0,1068
SPFB.RTS-12.18,1,10/12/18,13:11,113800.0,113820.0,113730.0,113810.0,925
SPFB.RTS-12.18,1,10/12/18,13:12,113810.0,113810.0,113740.0,113790.0,394
SPFB.RTS-12.18,1,10/12/18,13:13,113780.0,113890.0,113760.0,113840.0,945
SPFB.RTS-12.18,1,10/12/18,13:14,113850.0,113850.0,113760.0,113770.0,594
SPFB.RTS-12.18,1,10/12/18,13:15,113760.0,113810.0,113760.0,113790.0,318
SPFB.RTS-12.18,1,10/12/18,13:16,113790.0,113800.0,113750.0,113760.0,384
SPFB.RTS-12.18,1,10/12/18,13:17,113770.0,113770.0,113700.0,113700.0,1012
SPFB.RTS-12.18,1,10/12/18,13:18,113700.0,113730.0,113650.0,113660.0,969
SPFB.RTS-12.18,1,10/12/18,13:19,113670.0,113680.0,113620.0,113640.0,988
SPFB.RTS-12.18,1,10/12/18,13:20,113630.0,113670.0,113590.0,113670.0,866
SPFB.RTS-12.18,1,10/12/18,13:21,113660.0,113670.0,113640.0,113660.0,401
SPFB.RTS-12.18,1,10/12/18,13:22,113650.0,113670.0,113570.0,113610.0,774
SPFB.RTS-12.18,1,10/12/18,13:23,113610.0,113620.0,113540.0,113550.0,620
SPFB.RTS-12.18,1,10/12/18,13:24,113560.0,113590.0,113520.0,113520.0,564
SPFB.RTS-12.18,1,10/12/18,13:25,113520.0,113580.0,113500.0,113580.0,1652
SPFB.RTS-12.18,1,10/12/18,13:26,113580.0,113640.0,113560.0,113570.0,961
SPFB.RTS-12.18,1,10/12/18,13:27,113570.0,113590.0,113520.0,113520.0,705
SPFB.RTS-12.18,1,10/12/18,13:28,113520.0,113550.0,113480.0,113490.0,1677
SPFB.RTS-12.18,1,10/12/18,13:29,113490.0,113570.0,113480.0,113530.0,633
SPFB.RTS-12.18,1,10/12/18,13:30,113540.0,113550.0,113430.0,113450.0,1116
SPFB.RTS-12.18,1,10/12/18,13:31,113450.0,113520.0,113400.0,113480.0,2804
SPFB.RTS-12.18,1,10/12/18,13:32,113490.0,113520.0,113460.0,113470.0,401
SPFB.RTS-12.18,1,10/12/18,13:33,113460.0,113520.0,113440.0,113520.0,843
SPFB.RTS-12.18,1,10/12/18,13:34,113520.0,113590.0,113500.0,113570.0,761
SPFB.RTS-12.18,1,10/12/18,13:35,113570.0,113580.0,113510.0,113530.0,461
SPFB.RTS-12.18,1,10/12/18,13:36,113520.0,113530.0,113410.0,113430.0,733
SPFB.RTS-12.18,1,10/12/18,13:37,113420.0,113450.0,113350.0,113360.0,1135
SPFB.RTS-12.18,1,10/12/18,13:38,113360.0,113450.0,113330.0,113430.0,993
SPFB.RTS-12.18,1,10/12/18,13:39,113440.0,113550.0,113430.0,113540.0,965
SPFB.RTS-12.18,1,10/12/18,13:40,113540.0,113550.0,113490.0,113530.0,395
SPFB.RTS-12.18,1,10/12/18,13:41,113530.0,113540.0,113500.0,113510.0,300
SPFB.RTS-12.18,1,10/12/18,13:42,113510.0,113550.0,113510.0,113550.0,218
SPFB.RTS-12.18,1,10/12/18,13:43,113540.0,113540.0,113450.0,113460.0,735
SPFB.RTS-12.18,1,10/12/18,13:44,113480.0,113480.0,113390.0,113430.0,765
SPFB.RTS-12.18,1,10/12/18,13:45,113430.0,113440.0,113380.0,113420.0,325
SPFB.RTS-12.18,1,10/12/18,13:46,113420.0,113500.0,113370.0,113490.0,600
SPFB.RTS-12.18,1,10/12/18,13:47,113490.0,113580.0,113480.0,113540.0,615
SPFB.RTS-12.18,1,10/12/18,13:48,113530.0,113570.0,113510.0,113550.0,345
SPFB.RTS-12.18,1,10/12/18,13:49,113530.0,113580.0,113510.0,113570.0,428
SPFB.RTS-12.18,1,10/12/18,13:50,113560.0,113600.0,113550.0,113580.0,367
SPFB.RTS-12.18,1,10/12/18,13:51,113570.0,113600.0,113570.0,113570.0,378
SPFB.RTS-12.18,1,10/12/18,13:52,113580.0,113610.0,113560.0,113560.0,405
SPFB.RTS-12.18,1,10/12/18,13:53,113560.0,113560.0,113480.0,113510.0,615
SPFB.RTS-12.18,1,10/12/18,13:54,113520.0,113570.0,113480.0,113560.0,366
SPFB.RTS-12.18,1,10/12/18,13:55,113550.0,113550.0,113450.0,113500.0,437
SPFB.RTS-12.18,1,10/12/18,13:56,113500.0,113550.0,113480.0,113540.0,146
SPFB.RTS-12.18,1,10/12/18,13:57,113530.0,113560.0,113500.0,113560.0,227
SPFB.RTS-12.18,1,10/12/18,13:58,113560.0,113620.0,113540.0,113620.0,732
SPFB.RTS-12.18,1,10/12/18,13:59,113620.0,113700.0,113610.0,113680.0,1240
SPFB.RTS-12.18,1,10/12/18,14:00,113670.0,113700.0,113660.0,113690.0,509
SPFB.RTS-12.18,1,10/12/18,14:06,113680.0,113690.0,113570.0,113620.0,1371
SPFB.RTS-12.18,1,10/12/18,14:07,113630.0,113680.0,113570.0,113680.0,992
SPFB.RTS-12.18,1,10/12/18,14:08,113660.0,113700.0,113640.0,113680.0,318
SPFB.RTS-12.18,1,10/12/18,14:09,113670.0,113690.0,113660.0,113680.0,162
SPFB.RTS-12.18,1,10/12/18,14:10,113670.0,113770.0,113670.0,113750.0,908
SPFB.RTS-12.18,1,10/12/18,14:11,113760.0,113850.0,113730.0,113850.0,1896
SPFB.RTS-12.18,1,10/12/18,14:12,113840.0,113840.0,113790.0,113790.0,568
SPFB.RTS-12.18,1,10/12/18,14:13,113810.0,113820.0,113790.0,113820.0,898
SPFB.RTS-12.18,1,10/12/18,14:14,113810.0,113860.0,113800.0,113830.0,763
SPFB.RTS-12.18,1,10/12/18,14:15,113830.0,113850.0,113810.0,113830.0,305
SPFB.RTS-12.18,1,10/12/18,14:16,113840.0,113840.0,113810.0,113820.0,400
SPFB.RTS-12.18,1,10/12/18,14:17,113820.0,113860.0,113740.0,113760.0,1052
SPFB.RTS-12.18,1,10/12/18,14:18,113770.0,113790.0,113730.0,113760.0,876
SPFB.RTS-12.18,1,10/12/18,14:19,113760.0,113770.0,113690.0,113720.0,1076
SPFB.RTS-12.18,1,10/12/18,14:20,113730.0,113790.0,113720.0,113770.0,503
SPFB.RTS-12.18,1,10/12/18,14:21,113760.0,113790.0,113710.0,113790.0,525
SPFB.RTS-12.18,1,10/12/18,14:22,113780.0,113800.0,113740.0,113740.0,233
SPFB.RTS-12.18,1,10/12/18,14:23,113730.0,113760.0,113710.0,113710.0,236
SPFB.RTS-12.18,1,10/12/18,14:24,113710.0,113740.0,113700.0,113730.0,167
SPFB.RTS-12.18,1,10/12/18,14:25,113720.0,113740.0,113710.0,113740.0,112
SPFB.RTS-12.18,1,10/12/18,14:26,113730.0,113740.0,113700.0,113710.0,221
SPFB.RTS-12.18,1,10/12/18,14:27,113710.0,113750.0,113700.0,113730.0,276
SPFB.RTS-12.18,1,10/12/18,14:28,113720.0,113740.0,113700.0,113740.0,114
SPFB.RTS-12.18,1,10/12/18,14:29,113750.0,113760.0,113710.0,113720.0,292
SPFB.RTS-12.18,1,10/12/18,14:30,113710.0,113710.0,113660.0,113670.0,365
SPFB.RTS-12.18,1,10/12/18,14:31,113670.0,113710.0,113640.0,113700.0,386
SPFB.RTS-12.18,1,10/12/18,14:32,113700.0,113720.0,113690.0,113710.0,140
SPFB.RTS-12.18,1,10/12/18,14:33,113710.0,113770.0,113690.0,113760.0,415
SPFB.RTS-12.18,1,10/12/18,14:34,113760.0,113780.0,113750.0,113770.0,148
SPFB.RTS-12.18,1,10/12/18,14:35,113760.0,113800.0,113750.0,113800.0,254
SPFB.RTS-12.18,1,10/12/18,14:36,113800.0,113820.0,113770.0,113790.0,659
SPFB.RTS-12.18,1,10/12/18,14:37,113800.0,113820.0,113770.0,113770.0,669
SPFB.RTS-12.18,1,10/12/18,14:38,113760.0,113770.0,113720.0,113750.0,252
SPFB.RTS-12.18,1,10/12/18,14:39,113760.0,113770.0,113700.0,113720.0,200
SPFB.RTS-12.18,1,10/12/18,14:40,113720.0,113720.0,113680.0,113710.0,236
SPFB.RTS-12.18,1,10/12/18,14:41,113690.0,113720.0,113650.0,113650.0,594
SPFB.RTS-12.18,1,10/12/18,14:42,113640.0,113670.0,113510.0,113550.0,1852
SPFB.RTS-12.18,1,10/12/18,14:43,113550.0,113560.0,113520.0,113540.0,639
SPFB.RTS-12.18,1,10/12/18,14:44,113530.0,113590.0,113520.0,113590.0,275
SPFB.RTS-12.18,1,10/12/18,14:45,113580.0,113590.0,113550.0,113550.0,245
SPFB.RTS-12.18,1,10/12/18,14:46,113550.0,113570.0,113510.0,113510.0,418
SPFB.RTS-12.18,1,10/12/18,14:47,113520.0,113540.0,113490.0,113490.0,682
SPFB.RTS-12.18,1,10/12/18,14:48,113490.0,113550.0,113470.0,113540.0,570
SPFB.RTS-12.18,1,10/12/18,14:49,113530.0,113550.0,113430.0,113460.0,1012
SPFB.RTS-12.18,1,10/12/18,14:50,113460.0,113500.0,113440.0,113480.0,1451
SPFB.RTS-12.18,1,10/12/18,14:51,113480.0,113530.0,113450.0,113490.0,685
SPFB.RTS-12.18,1,10/12/18,14:52,113480.0,113500.0,113460.0,113500.0,294
SPFB.RTS-12.18,1,10/12/18,14:53,113500.0,113510.0,113440.0,113480.0,629
SPFB.RTS-12.18,1,10/12/18,14:54,113490.0,113510.0,113460.0,113500.0,735
SPFB.RTS-12.18,1,10/12/18,14:55,113500.0,113530.0,113480.0,113480.0,254
SPFB.RTS-12.18,1,10/12/18,14:56,113470.0,113530.0,113470.0,113500.0,423
SPFB.RTS-12.18,1,10/12/18,14:57,113510.0,113540.0,113480.0,113500.0,445
SPFB.RTS-12.18,1,10/12/18,14:58,113500.0,113540.0,113500.0,113500.0,257
SPFB.RTS-12.18,1,10/12/18,14:59,113510.0,113530.0,113460.0,113500.0,223
SPFB.RTS-12.18,1,10/12/18,15:00,113490.0,113530.0,113490.0,113510.0,244
SPFB.RTS-12.18,1,10/12/18,15:01,113500.0,113600.0,113490.0,113600.0,1127
SPFB.RTS-12.18,1,10/12/18,15:02,113600.0,113630.0,113550.0,113550.0,487
SPFB.RTS-12.18,1,10/12/18,15:03,113580.0,113580.0,113540.0,113570.0,343
SPFB.RTS-12.18,1,10/12/18,15:04,113560.0,113660.0,113560.0,113590.0,584
SPFB.RTS-12.18,1,10/12/18,15:05,113620.0,113630.0,113580.0,113580.0,374
SPFB.RTS-12.18,1,10/12/18,15:06,113590.0,113600.0,113520.0,113530.0,262
SPFB.RTS-12.18,1,10/12/18,15:07,113520.0,113590.0,113520.0,113560.0,131
SPFB.RTS-12.18,1,10/12/18,15:08,113560.0,113590.0,113520.0,113580.0,211
SPFB.RTS-12.18,1,10/12/18,15:09,113580.0,113590.0,113550.0,113560.0,77
SPFB.RTS-12.18,1,10/12/18,15:10,113560.0,113580.0,113530.0,113570.0,130
SPFB.RTS-12.18,1,10/12/18,15:11,113580.0,113590.0,113520.0,113560.0,609
SPFB.RTS-12.18,1,10/12/18,15:12,113570.0,113580.0,113560.0,113560.0,106
SPFB.RTS-12.18,1,10/12/18,15:13,113570.0,113580.0,113550.0,113580.0,185
SPFB.RTS-12.18,1,10/12/18,15:14,113580.0,113650.0,113580.0,113620.0,791
SPFB.RTS-12.18,1,10/12/18,15:15,113620.0,113640.0,113590.0,113640.0,239
SPFB.RTS-12.18,1,10/12/18,15:16,113630.0,113630.0,113580.0,113610.0,429
SPFB.RTS-12.18,1,10/12/18,15:17,113620.0,113620.0,113560.0,113560.0,428
SPFB.RTS-12.18,1,10/12/18,15:18,113570.0,113570.0,113510.0,113540.0,514
SPFB.RTS-12.18,1,10/12/18,15:19,113540.0,113610.0,113540.0,113610.0,390
SPFB.RTS-12.18,1,10/12/18,15:20,113620.0,113630.0,113590.0,113630.0,419
SPFB.RTS-12.18,1,10/12/18,15:21,113620.0,113630.0,113560.0,113560.0,363
SPFB.RTS-12.18,1,10/12/18,15:22,113560.0,113610.0,113560.0,113610.0,433
SPFB.RTS-12.18,1,10/12/18,15:23,113610.0,113610.0,113570.0,113600.0,227
SPFB.RTS-12.18,1,10/12/18,15:24,113600.0,113610.0,113580.0,113600.0,123
SPFB.RTS-12.18,1,10/12/18,15:25,113580.0,113600.0,113550.0,113580.0,358
SPFB.RTS-12.18,1,10/12/18,15:26,113580.0,113580.0,113540.0,113580.0,269
SPFB.RTS-12.18,1,10/12/18,15:27,113560.0,113560.0,113460.0,113480.0,689
SPFB.RTS-12.18,1,10/12/18,15:28,113480.0,113520.0,113470.0,113500.0,460
SPFB.RTS-12.18,1,10/12/18,15:29,113500.0,113530.0,113480.0,113510.0,498
SPFB.RTS-12.18,1,10/12/18,15:30,113510.0,113510.0,113400.0,113430.0,1348
SPFB.RTS-12.18,1,10/12/18,15:31,113430.0,113460.0,113380.0,113460.0,699
SPFB.RTS-12.18,1,10/12/18,15:32,113450.0,113470.0,113410.0,113450.0,295
SPFB.RTS-12.18,1,10/12/18,15:33,113450.0,113500.0,113410.0,113480.0,683
SPFB.RTS-12.18,1,10/12/18,15:34,113480.0,113560.0,113470.0,113530.0,531
SPFB.RTS-12.18,1,10/12/18,15:35,113530.0,113570.0,113520.0,113560.0,186
SPFB.RTS-12.18,1,10/12/18,15:36,113540.0,113580.0,113510.0,113540.0,779
SPFB.RTS-12.18,1,10/12/18,15:37,113550.0,113590.0,113540.0,113580.0,334
SPFB.RTS-12.18,1,10/12/18,15:38,113570.0,113600.0,113560.0,113600.0,450
SPFB.RTS-12.18,1,10/12/18,15:39,113600.0,113610.0,113550.0,113580.0,393
SPFB.RTS-12.18,1,10/12/18,15:40,113590.0,113590.0,113530.0,113530.0,103
SPFB.RTS-12.18,1,10/12/18,15:41,113530.0,113580.0,113530.0,113530.0,134
SPFB.RTS-12.18,1,10/12/18,15:42,113540.0,113600.0,113540.0,113580.0,155
SPFB.RTS-12.18,1,10/12/18,15:43,113590.0,113710.0,113590.0,113680.0,1912
SPFB.RTS-12.18,1,10/12/18,15:44,113690.0,113800.0,113680.0,113770.0,1180
SPFB.RTS-12.18,1,10/12/18,15:45,113770.0,113810.0,113710.0,113800.0,835
SPFB.RTS-12.18,1,10/12/18,15:46,113810.0,113810.0,113750.0,113760.0,345
SPFB.RTS-12.18,1,10/12/18,15:47,113770.0,113790.0,113730.0,113780.0,514
SPFB.RTS-12.18,1,10/12/18,15:48,113780.0,113890.0,113780.0,113840.0,1236
SPFB.RTS-12.18,1,10/12/18,15:49,113840.0,113860.0,113750.0,113780.0,613
SPFB.RTS-12.18,1,10/12/18,15:50,113790.0,113810.0,113770.0,113790.0,108
SPFB.RTS-12.18,1,10/12/18,15:51,113800.0,113820.0,113770.0,113780.0,281
SPFB.RTS-12.18,1,10/12/18,15:52,113780.0,113810.0,113740.0,113740.0,339
SPFB.RTS-12.18,1,10/12/18,15:53,113740.0,113860.0,113740.0,113840.0,704
SPFB.RTS-12.18,1,10/12/18,15:54,113840.0,113850.0,113800.0,113830.0,380
SPFB.RTS-12.18,1,10/12/18,15:55,113820.0,113890.0,113810.0,113880.0,519
SPFB.RTS-12.18,1,10/12/18,15:56,113880.0,113920.0,113850.0,113880.0,770
SPFB.RTS-12.18,1,10/12/18,15:57,113870.0,113890.0,113840.0,113870.0,341
SPFB.RTS-12.18,1,10/12/18,15:58,113860.0,113890.0,113850.0,113890.0,507
SPFB.RTS-12.18,1,10/12/18,15:59,113870.0,113880.0,113810.0,113810.0,568
SPFB.RTS-12.18,1,10/12/18,16:00,113830.0,113880.0,113820.0,113870.0,625
SPFB.RTS-12.18,1,10/12/18,16:01,113870.0,113900.0,113840.0,113900.0,804
SPFB.RTS-12.18,1,10/12/18,16:02,113900.0,113930.0,113870.0,113920.0,656
SPFB.RTS-12.18,1,10/12/18,16:03,113910.0,113920.0,113870.0,113880.0,359
SPFB.RTS-12.18,1,10/12/18,16:04,113890.0,113890.0,113790.0,113800.0,1712
SPFB.RTS-12.18,1,10/12/18,16:05,113810.0,113810.0,113730.0,113750.0,774
SPFB.RTS-12.18,1,10/12/18,16:06,113750.0,113850.0,113740.0,113840.0,661
SPFB.RTS-12.18,1,10/12/18,16:07,113830.0,113840.0,113800.0,113810.0,397
SPFB.RTS-12.18,1,10/12/18,16:08,113820.0,113820.0,113780.0,113810.0,420
SPFB.RTS-12.18,1,10/12/18,16:09,113810.0,113830.0,113770.0,113820.0,438
SPFB.RTS-12.18,1,10/12/18,16:10,113820.0,113910.0,113800.0,113860.0,1253
SPFB.RTS-12.18,1,10/12/18,16:11,113850.0,113850.0,113750.0,113790.0,512
SPFB.RTS-12.18,1,10/12/18,16:12,113790.0,113880.0,113740.0,113870.0,773
SPFB.RTS-12.18,1,10/12/18,16:13,113860.0,113870.0,113780.0,113800.0,182
SPFB.RTS-12.18,1,10/12/18,16:14,113790.0,113820.0,113780.0,113800.0,121
SPFB.RTS-12.18,1,10/12/18,16:15,113790.0,113810.0,113780.0,113780.0,59
SPFB.RTS-12.18,1,10/12/18,16:16,113780.0,113790.0,113740.0,113770.0,274
SPFB.RTS-12.18,1,10/12/18,16:17,113780.0,113800.0,113670.0,113720.0,733
SPFB.RTS-12.18,1,10/12/18,16:18,113710.0,113730.0,113670.0,113730.0,363
SPFB.RTS-12.18,1,10/12/18,16:19,113720.0,113720.0,113680.0,113710.0,275
SPFB.RTS-12.18,1,10/12/18,16:20,113730.0,113890.0,113710.0,113890.0,779
SPFB.RTS-12.18,1,10/12/18,16:21,113880.0,113990.0,113840.0,113970.0,1480
SPFB.RTS-12.18,1,10/12/18,16:22,113960.0,113970.0,113870.0,113900.0,684
SPFB.RTS-12.18,1,10/12/18,16:23,113890.0,113920.0,113860.0,113920.0,301
SPFB.RTS-12.18,1,10/12/18,16:24,113900.0,113930.0,113890.0,113900.0,197
SPFB.RTS-12.18,1,10/12/18,16:25,113900.0,113910.0,113850.0,113880.0,553
SPFB.RTS-12.18,1,10/12/18,16:26,113880.0,113890.0,113830.0,113840.0,414
SPFB.RTS-12.18,1,10/12/18,16:27,113850.0,113900.0,113820.0,113840.0,406
SPFB.RTS-12.18,1,10/12/18,16:28,113830.0,113860.0,113820.0,113830.0,272
SPFB.RTS-12.18,1,10/12/18,16:29,113820.0,113870.0,113790.0,113850.0,456
SPFB.RTS-12.18,1,10/12/18,16:30,113840.0,113930.0,113840.0,113890.0,362
SPFB.RTS-12.18,1,10/12/18,16:31,113890.0,113890.0,113810.0,113810.0,362
SPFB.RTS-12.18,1,10/12/18,16:32,113810.0,113840.0,113780.0,113790.0,401
SPFB.RTS-12.18,1,10/12/18,16:33,113790.0,113820.0,113780.0,113800.0,512
SPFB.RTS-12.18,1,10/12/18,16:34,113810.0,113830.0,113790.0,113810.0,274
SPFB.RTS-12.18,1,10/12/18,16:35,113810.0,113840.0,113760.0,113780.0,456
SPFB.RTS-12.18,1,10/12/18,16:36,113790.0,113820.0,113780.0,113810.0,246
SPFB.RTS-12.18,1,10/12/18,16:37,113780.0,113890.0,113770.0,113880.0,534
SPFB.RTS-12.18,1,10/12/18,16:38,113890.0,113910.0,113810.0,113860.0,515
SPFB.RTS-12.18,1,10/12/18,16:39,113850.0,113870.0,113840.0,113870.0,172
SPFB.RTS-12.18,1,10/12/18,16:40,113860.0,113940.0,113860.0,113930.0,404
SPFB.RTS-12.18,1,10/12/18,16:41,113920.0,113960.0,113920.0,113940.0,522
SPFB.RTS-12.18,1,10/12/18,16:42,113940.0,113950.0,113860.0,113880.0,453
SPFB.RTS-12.18,1,10/12/18,16:43,113900.0,113900.0,113750.0,113760.0,712
SPFB.RTS-12.18,1,10/12/18,16:44,113760.0,113810.0,113760.0,113810.0,329
SPFB.RTS-12.18,1,10/12/18,16:45,113800.0,113850.0,113790.0,113800.0,527
SPFB.RTS-12.18,1,10/12/18,16:46,113800.0,113860.0,113790.0,113860.0,273
SPFB.RTS-12.18,1,10/12/18,16:47,113840.0,113870.0,113790.0,113840.0,281
SPFB.RTS-12.18,1,10/12/18,16:48,113850.0,113850.0,113740.0,113760.0,557
SPFB.RTS-12.18,1,10/12/18,16:49,113760.0,113800.0,113730.0,113770.0,390
SPFB.RTS-12.18,1,10/12/18,16:50,113760.0,113840.0,113760.0,113820.0,241
SPFB.RTS-12.18,1,10/12/18,16:51,113830.0,113880.0,113800.0,113800.0,518
SPFB.RTS-12.18,1,10/12/18,16:52,113800.0,113810.0,113730.0,113750.0,214
SPFB.RTS-12.18,1,10/12/18,16:53,113750.0,113760.0,113730.0,113750.0,168
SPFB.RTS-12.18,1,10/12/18,16:54,113750.0,113780.0,113730.0,113780.0,166
